No.,Name,Time (ms),Timegap (ms),Duration,Gaze X,Gaze Y,Pupil Diameter Left (mm),Pupil Diameter Right (mm),X-offset,Y-offset,Mouse X-coord,Mouse Y-coord,AOI,Left Eye X,Left Eye Y,Right Eye X,Right Eye Y,Eye-Tracker ID,Detection
1,TESTE 27,0,0,0,776,845,3.9,4.27,0,0,512,384,-,0,0,0,0,-1,
2,TESTE 27,17,17,17,788,842,3.93,4.19,0,0,512,384,-,0,0,0,0,-1,
3,TESTE 27,33,17,17,789,837,3.87,4.2,0,0,512,384,-,0,0,0,0,-1,
4,TESTE 27,50,17,17,781,843,3.95,4.19,0,0,512,384,-,0,0,0,0,-1,
5,TESTE 27,67,17,17,788,844,3.9,4.25,0,0,512,384,-,0,0,0,0,-1,
6,TESTE 27,83,17,17,783,840,3.96,4.24,0,0,512,384,-,0,0,0,0,-1,
7,TESTE 27,100,17,17,794,836,3.99,4.25,0,0,512,384,-,0,0,0,0,-1,
8,TESTE 27,116,17,17,793,841,4.01,4.15,0,0,512,384,-,0,0,0,0,-1,
9,TESTE 27,133,17,17,787,841,4.01,4.22,0,0,512,384,-,0,0,0,0,-1,
10,TESTE 27,150,17,17,784,845,4.04,4.24,0,0,512,384,-,0,0,0,0,-1,
11,TESTE 27,166,17,17,782,842,4.04,4.2,0,0,512,384,-,0,0,0,0,-1,
12,TESTE 27,183,17,17,789,840,3.99,-1.0,0,0,512,384,-,0,0,0,0,-1,
13,TESTE 27,200,17,17,794,830,-1.0,-1.0,0,0,512,384,-,0,0,0,0,-1,
14,TESTE 27,383,183,183,1076,890,0.0,-1.0,0,0,512,384,-,0,0,0,0,-1,
15,TESTE 27,399,17,17,1022,824,0.0,-1.0,0,0,512,384,-,0,0,0,0,-1,
16,TESTE 27,416,17,17,1046,559,4.52,-1.0,0,0,512,384,-,0,0,0,0,-1,
17,TESTE 27,433,17,17,1047,562,4.14,-1.0,0,0,512,384,-,0,0,0,0,-1,
18,TESTE 27,449,17,17,1043,672,4.22,-1.0,0,0,512,384,-,0,0,0,0,-1,
19,TESTE 27,466,17,17,1043,670,4.22,-1.0,0,0,512,384,-,0,0,0,0,-1,
20,TESTE 27,482,17,17,1045,672,4.19,4.27,0,0,512,384,-,0,0,0,0,-1,
21,TESTE 27,499,17,17,1038,678,4.24,4.24,0,0,512,384,-,0,0,0,0,-1,
22,TESTE 27,516,17,17,1038,669,4.2,4.2,0,0,512,384,-,0,0,0,0,-1,
23,TESTE 27,532,17,17,1064,687,4.32,4.24,0,0,512,384,-,0,0,0,0,-1,
24,TESTE 27,549,17,17,1046,685,4.12,4.27,0,0,512,384,-,0,0,0,0,-1,
25,TESTE 27,566,17,17,1060,675,4.25,4.2,0,0,512,384,-,0,0,0,0,-1,
26,TESTE 27,582,17,17,1055,684,4.27,4.25,0,0,512,384,-,0,0,0,0,-1,
27,TESTE 27,599,17,17,1051,681,4.32,4.24,0,0,512,384,-,0,0,0,0,-1,
28,TESTE 27,615,17,17,1059,675,4.36,4.22,0,0,512,384,-,0,0,0,0,-1,
29,TESTE 27,632,17,17,1055,689,4.32,4.3,0,0,512,384,-,0,0,0,0,-1,
30,TESTE 27,649,17,17,1051,684,4.38,4.33,0,0,512,384,-,0,0,0,0,-1,
31,TESTE 27,665,17,17,1042,685,4.32,4.32,0,0,512,384,-,0,0,0,0,-1,
32,TESTE 27,682,17,17,1053,684,4.35,4.36,0,0,512,384,-,0,0,0,0,-1,
33,TESTE 27,699,17,17,1056,679,4.4,4.35,0,0,512,384,-,0,0,0,0,-1,
34,TESTE 27,715,17,17,1050,680,4.43,4.4,0,0,512,384,-,0,0,0,0,-1,
35,TESTE 27,732,17,17,1048,671,4.43,4.41,0,0,512,384,-,0,0,0,0,-1,
36,TESTE 27,749,17,17,1046,677,4.49,4.41,0,0,512,384,-,0,0,0,0,-1,
37,TESTE 27,765,17,17,1039,678,4.4,4.36,0,0,512,384,-,0,0,0,0,-1,
38,TESTE 27,782,17,17,1044,680,4.43,-1.0,0,0,512,384,-,0,0,0,0,-1,
39,TESTE 27,798,17,17,1031,857,0.0,-1.0,0,0,512,384,-,0,0,0,0,-1,
40,TESTE 27,1264,466,466,800,97,4.89,5.1,0,0,512,384,-,0,0,0,0,-1,
41,TESTE 27,1281,17,17,646,349,4.89,5.13,0,0,512,384,-,0,0,0,0,-1,
42,TESTE 27,1298,17,17,542,410,4.68,5.17,0,0,512,384,-,0,0,0,0,-1,
43,TESTE 27,1314,17,17,542,427,4.73,5.13,0,0,512,384,-,0,0,0,0,-1,
44,TESTE 27,1331,17,17,539,440,4.7,5.09,0,0,512,384,-,0,0,0,0,-1,
45,TESTE 27,1347,17,17,534,431,4.57,4.96,0,0,512,384,-,0,0,0,0,-1,
46,TESTE 27,1364,17,17,537,442,4.52,4.89,0,0,512,384,-,0,0,0,0,-1,
47,TESTE 27,1381,17,17,537,442,4.44,4.83,0,0,512,384,-,0,0,0,0,-1,
48,TESTE 27,1397,17,17,536,426,4.25,4.7,0,0,512,384,-,0,0,0,0,-1,
49,TESTE 27,1414,17,17,539,441,4.25,4.67,0,0,512,384,-,0,0,0,0,-1,
50,TESTE 27,1431,17,17,540,442,4.22,4.6,0,0,512,384,-,0,0,0,0,-1,
51,TESTE 27,1447,17,17,539,444,4.12,4.48,0,0,512,384,-,0,0,0,0,-1,
52,TESTE 27,1464,17,17,492,414,4.04,4.43,0,0,512,384,-,0,0,0,0,-1,
53,TESTE 27,1481,17,17,482,399,3.88,4.32,0,0,512,384,-,0,0,0,0,-1,
54,TESTE 27,1497,17,17,478,388,3.82,4.27,0,0,512,384,-,0,0,0,0,-1,
55,TESTE 27,1514,17,17,473,391,3.75,4.15,0,0,512,384,-,0,0,0,0,-1,
56,TESTE 27,1530,17,17,476,412,3.71,4.07,0,0,512,384,-,0,0,0,0,-1,
57,TESTE 27,1547,17,17,483,397,3.59,3.98,0,0,512,384,-,0,0,0,0,-1,
58,TESTE 27,1564,17,17,472,397,3.56,3.87,0,0,512,384,-,0,0,0,0,-1,
59,TESTE 27,1580,17,17,474,393,3.45,3.79,0,0,512,384,-,0,0,0,0,-1,
60,TESTE 27,1597,17,17,472,390,3.35,3.67,0,0,512,384,-,0,0,0,0,-1,
61,TESTE 27,1614,17,17,475,391,3.34,3.67,0,0,512,384,-,0,0,0,0,-1,
62,TESTE 27,1630,17,17,478,403,3.3,3.58,0,0,512,384,-,0,0,0,0,-1,
63,TESTE 27,1647,17,17,476,401,3.21,3.56,0,0,512,384,-,0,0,0,0,-1,
64,TESTE 27,1664,17,17,473,396,3.14,3.5,0,0,512,384,-,0,0,0,0,-1,
65,TESTE 27,1680,17,17,476,392,3.1,3.37,0,0,512,384,-,0,0,0,0,-1,
66,TESTE 27,1697,17,17,462,399,3.11,3.34,0,0,512,384,-,0,0,0,0,-1,
67,TESTE 27,1713,17,17,440,412,3.06,3.35,0,0,512,384,-,0,0,0,0,-1,
68,TESTE 27,1730,17,17,441,389,2.92,3.29,0,0,512,384,-,0,0,0,0,-1,
69,TESTE 27,1747,17,17,450,393,2.98,3.24,0,0,512,384,-,0,0,0,0,-1,
70,TESTE 27,1763,17,17,436,409,2.95,3.22,0,0,512,384,-,0,0,0,0,-1,
71,TESTE 27,1780,17,17,448,406,2.97,3.18,0,0,512,384,-,0,0,0,0,-1,
72,TESTE 27,1797,17,17,442,389,2.79,3.18,0,0,512,384,-,0,0,0,0,-1,
73,TESTE 27,1813,17,17,441,401,2.84,3.11,0,0,512,384,-,0,0,0,0,-1,
74,TESTE 27,1830,17,17,451,400,2.82,3.18,0,0,512,384,-,0,0,0,0,-1,
75,TESTE 27,1846,17,17,443,402,2.84,3.05,0,0,512,384,-,0,0,0,0,-1,
76,TESTE 27,1863,17,17,444,405,2.81,3.11,0,0,512,384,-,0,0,0,0,-1,
77,TESTE 27,1880,17,17,443,397,2.79,3.06,0,0,512,384,-,0,0,0,0,-1,
78,TESTE 27,1896,17,17,450,406,2.78,3.03,0,0,512,384,-,0,0,0,0,-1,
79,TESTE 27,1913,17,17,444,397,2.78,3.0,0,0,512,384,-,0,0,0,0,-1,
80,TESTE 27,1930,17,17,445,399,2.73,3.03,0,0,512,384,-,0,0,0,0,-1,
81,TESTE 27,1946,17,17,472,383,2.68,3.05,0,0,512,384,-,0,0,0,0,-1,
82,TESTE 27,1963,17,17,574,345,2.69,3.0,0,0,512,384,-,0,0,0,0,-1,
83,TESTE 27,1980,17,17,611,340,2.68,2.95,0,0,512,384,-,0,0,0,0,-1,
84,TESTE 27,1996,17,17,622,316,2.68,2.87,0,0,512,384,-,0,0,0,0,-1,
85,TESTE 27,2013,17,17,625,335,2.71,2.94,0,0,512,384,-,0,0,0,0,-1,
86,TESTE 27,2029,17,17,619,346,2.82,2.98,0,0,512,384,-,0,0,0,0,-1,
87,TESTE 27,2046,17,17,571,337,0.0,2.9,0,0,512,384,-,0,0,0,0,-1,
88,TESTE 27,2063,17,17,574,356,0.0,2.87,0,0,512,384,-,0,0,0,0,-1,
89,TESTE 27,2079,17,17,565,331,0.0,2.82,0,0,512,384,-,0,0,0,0,-1,
90,TESTE 27,2096,17,17,566,351,0.0,2.89,0,0,512,384,-,0,0,0,0,-1,
91,TESTE 27,2113,17,17,571,353,0.0,2.94,0,0,512,384,-,0,0,0,0,-1,
92,TESTE 27,2129,17,17,572,346,0.0,2.82,0,0,512,384,-,0,0,0,0,-1,
93,TESTE 27,2146,17,17,569,352,0.0,2.92,0,0,512,384,-,0,0,0,0,-1,
94,TESTE 27,2163,17,17,578,346,0.0,2.89,0,0,512,384,-,0,0,0,0,-1,
95,TESTE 27,2179,17,17,609,384,2.71,2.9,0,0,512,384,-,0,0,0,0,-1,
96,TESTE 27,2196,17,17,614,352,2.66,2.86,0,0,512,384,-,0,0,0,0,-1,
97,TESTE 27,2212,17,17,613,355,2.61,2.86,0,0,512,384,-,0,0,0,0,-1,
98,TESTE 27,2229,17,17,613,370,2.74,2.82,0,0,512,384,-,0,0,0,0,-1,
99,TESTE 27,2246,17,17,616,352,2.63,2.84,0,0,512,384,-,0,0,0,0,-1,
100,TESTE 27,2262,17,17,614,363,2.73,2.87,0,0,512,384,-,0,0,0,0,-1,
101,TESTE 27,2279,17,17,624,337,2.6,2.86,0,0,512,384,-,0,0,0,0,-1,
102,TESTE 27,2296,17,17,560,334,2.61,2.86,0,0,512,384,-,0,0,0,0,-1,
103,TESTE 27,2312,17,17,539,353,2.68,2.9,0,0,512,384,-,0,0,0,0,-1,
104,TESTE 27,2329,17,17,540,352,2.69,2.84,0,0,512,384,-,0,0,0,0,-1,
105,TESTE 27,2346,17,17,543,334,2.63,2.95,0,0,512,384,-,0,0,0,0,-1,
106,TESTE 27,2362,17,17,541,352,2.6,2.9,0,0,512,384,-,0,0,0,0,-1,
107,TESTE 27,2379,17,17,539,358,2.73,2.86,0,0,512,384,-,0,0,0,0,-1,
108,TESTE 27,2395,17,17,540,371,2.68,2.84,0,0,512,384,-,0,0,0,0,-1,
109,TESTE 27,2412,17,17,538,359,2.69,2.94,0,0,512,384,-,0,0,0,0,-1,
110,TESTE 27,2429,17,17,541,340,2.69,2.97,0,0,512,384,-,0,0,0,0,-1,
111,TESTE 27,2445,17,17,540,354,2.69,2.94,0,0,512,384,-,0,0,0,0,-1,
112,TESTE 27,2462,17,17,538,366,2.81,3.79,0,0,512,384,-,0,0,0,0,-1,
113,TESTE 27,2562,100,100,490,568,2.81,0.0,0,0,512,384,-,0,0,0,0,-1,
114,TESTE 27,2578,17,17,537,311,-1.0,0.0,0,0,512,384,-,0,0,0,0,-1,
115,TESTE 27,2595,17,17,535,372,3.03,3.16,0,0,512,384,-,0,0,0,0,-1,
116,TESTE 27,2612,17,17,537,349,3.03,-1.0,0,0,512,384,-,0,0,0,0,-1,
117,TESTE 27,2628,17,17,538,379,3.11,3.29,0,0,512,384,-,0,0,0,0,-1,
118,TESTE 27,2645,17,17,529,361,3.13,3.3,0,0,512,384,-,0,0,0,0,-1,
119,TESTE 27,2662,17,17,531,368,3.08,3.3,0,0,512,384,-,0,0,0,0,-1,
120,TESTE 27,2678,17,17,538,378,3.18,3.37,0,0,512,384,-,0,0,0,0,-1,
121,TESTE 27,2695,17,17,532,336,3.14,3.38,0,0,512,384,-,0,0,0,0,-1,
122,TESTE 27,2712,17,17,534,340,3.14,3.42,0,0,512,384,-,0,0,0,0,-1,
123,TESTE 27,2728,17,17,534,375,3.35,3.46,0,0,512,384,-,0,0,0,0,-1,
124,TESTE 27,2745,17,17,542,344,3.26,3.48,0,0,512,384,-,0,0,0,0,-1,
125,TESTE 27,2761,17,17,537,369,3.4,3.53,0,0,512,384,-,0,0,0,0,-1,
126,TESTE 27,2778,17,17,539,374,3.38,3.55,0,0,512,384,-,0,0,0,0,-1,
127,TESTE 27,2795,17,17,542,360,3.35,3.56,0,0,512,384,-,0,0,0,0,-1,
128,TESTE 27,2811,17,17,540,349,3.38,3.64,0,0,512,384,-,0,0,0,0,-1,
129,TESTE 27,2828,17,17,535,385,3.5,3.59,0,0,512,384,-,0,0,0,0,-1,
130,TESTE 27,2845,17,17,534,374,3.5,3.69,0,0,512,384,-,0,0,0,0,-1,
131,TESTE 27,2861,17,17,541,372,3.43,3.71,0,0,512,384,-,0,0,0,0,-1,
132,TESTE 27,2878,17,17,535,355,3.53,3.74,0,0,512,384,-,0,0,0,0,-1,
133,TESTE 27,2894,17,17,542,379,3.51,3.74,0,0,512,384,-,0,0,0,0,-1,
134,TESTE 27,3077,183,183,529,517,4.3,0.0,0,0,512,384,3,0,0,0,0,-1,
135,TESTE 27,3094,17,17,572,295,3.42,3.66,0,0,512,384,4,0,0,0,0,-1,
136,TESTE 27,3111,17,17,580,359,3.48,-1.0,0,0,512,384,4,0,0,0,0,-1,
137,TESTE 27,3127,17,17,573,363,3.53,3.77,0,0,512,384,4,0,0,0,0,-1,
138,TESTE 27,3144,17,17,577,363,3.43,3.79,0,0,512,384,4,0,0,0,0,-1,
139,TESTE 27,3161,17,17,576,358,3.58,3.77,0,0,512,384,4,0,0,0,0,-1,
140,TESTE 27,3177,17,17,585,339,3.45,3.72,0,0,512,384,4,0,0,0,0,-1,
141,TESTE 27,3194,17,17,579,344,3.5,3.82,0,0,512,384,4,0,0,0,0,-1,
142,TESTE 27,3211,17,17,576,347,3.51,3.77,0,0,512,384,4,0,0,0,0,-1,
143,TESTE 27,3227,17,17,583,331,3.46,3.82,0,0,512,384,4,0,0,0,0,-1,
144,TESTE 27,3244,17,17,585,351,3.56,3.87,0,0,512,384,4,0,0,0,0,-1,
145,TESTE 27,3260,17,17,581,361,3.56,3.83,0,0,512,384,4,0,0,0,0,-1,
146,TESTE 27,3277,17,17,573,364,3.58,3.85,0,0,512,384,4,0,0,0,0,-1,
147,TESTE 27,3294,17,17,523,370,3.64,3.98,0,0,512,384,2.5,0,0,0,0,-1,
148,TESTE 27,3310,17,17,495,363,3.66,3.98,0,0,512,384,4,0,0,0,0,-1,
149,TESTE 27,3327,17,17,502,363,3.74,3.99,0,0,512,384,4,0,0,0,0,-1,
150,TESTE 27,3344,17,17,496,360,3.63,4.01,0,0,512,384,4,0,0,0,0,-1,
151,TESTE 27,3360,17,17,504,368,3.71,4.09,0,0,512,384,2.5,0,0,0,0,-1,
152,TESTE 27,3377,17,17,498,363,3.77,4.11,0,0,512,384,4,0,0,0,0,-1,
153,TESTE 27,3394,17,17,496,363,3.85,4.17,0,0,512,384,4,0,0,0,0,-1,
154,TESTE 27,3410,17,17,508,349,3.69,4.19,0,0,512,384,4,0,0,0,0,-1,
155,TESTE 27,3427,17,17,501,359,3.74,4.19,0,0,512,384,4,0,0,0,0,-1,
156,TESTE 27,3443,17,17,504,370,3.77,4.28,0,0,512,384,2.5,0,0,0,0,-1,
157,TESTE 27,3460,17,17,498,373,3.8,4.2,0,0,512,384,2.5,0,0,0,0,-1,
158,TESTE 27,3477,17,17,509,359,3.87,4.28,0,0,512,384,4,0,0,0,0,-1,
159,TESTE 27,3493,17,17,499,360,3.75,4.2,0,0,512,384,4,0,0,0,0,-1,
160,TESTE 27,3510,17,17,502,354,3.77,4.25,0,0,512,384,4,0,0,0,0,-1,
161,TESTE 27,3527,17,17,503,362,3.91,4.32,0,0,512,384,4,0,0,0,0,-1,
162,TESTE 27,3543,17,17,500,345,3.8,4.28,0,0,512,384,4,0,0,0,0,-1,
163,TESTE 27,3560,17,17,499,371,3.87,4.35,0,0,512,384,2.5,0,0,0,0,-1,
164,TESTE 27,3577,17,17,501,356,3.88,4.4,0,0,512,384,4,0,0,0,0,-1,
165,TESTE 27,3593,17,17,500,359,3.85,4.38,0,0,512,384,4,0,0,0,0,-1,
166,TESTE 27,3610,17,17,499,367,3.88,4.38,0,0,512,384,2.5,0,0,0,0,-1,
167,TESTE 27,3626,17,17,500,363,3.9,4.3,0,0,512,384,4,0,0,0,0,-1,
168,TESTE 27,3643,17,17,503,370,3.93,4.38,0,0,512,384,2.5,0,0,0,0,-1,
169,TESTE 27,3660,17,17,499,353,3.98,4.41,0,0,512,384,4,0,0,0,0,-1,
170,TESTE 27,3676,17,17,499,369,3.95,4.4,0,0,512,384,2.5,0,0,0,0,-1,
171,TESTE 27,3693,17,17,500,365,3.99,4.4,0,0,512,384,2.5,0,0,0,0,-1,
172,TESTE 27,3710,17,17,499,379,-1.0,0.0,0,0,512,384,2.5,0,0,0,0,-1,
173,TESTE 27,3826,116,116,302,676,3.75,0.0,0,0,512,384,3,0,0,0,0,-1,
174,TESTE 27,3843,17,17,309,434,-1.0,0.0,0,0,512,384,3,0,0,0,0,-1,
175,TESTE 27,3859,17,17,348,387,-1.0,4.48,0,0,512,384,2,0,0,0,0,-1,
176,TESTE 27,3876,17,17,339,410,4.12,4.54,0,0,512,384,2,0,0,0,0,-1,
177,TESTE 27,3893,17,17,349,406,4.06,4.6,0,0,512,384,2,0,0,0,0,-1,
178,TESTE 27,3909,17,17,348,424,4.2,4.59,0,0,512,384,3,0,0,0,0,-1,
179,TESTE 27,3926,17,17,357,416,4.03,4.6,0,0,512,384,2,0,0,0,0,-1,
180,TESTE 27,3943,17,17,361,408,4.14,4.67,0,0,512,384,2,0,0,0,0,-1,
181,TESTE 27,3959,17,17,341,417,4.12,4.64,0,0,512,384,2,0,0,0,0,-1,
182,TESTE 27,3976,17,17,356,409,4.07,4.64,0,0,512,384,2,0,0,0,0,-1,
183,TESTE 27,3992,17,17,340,411,4.09,4.59,0,0,512,384,2,0,0,0,0,-1,
184,TESTE 27,4009,17,17,350,416,4.27,4.62,0,0,512,384,2,0,0,0,0,-1,
185,TESTE 27,4026,17,17,353,414,4.15,4.64,0,0,512,384,2,0,0,0,0,-1,
186,TESTE 27,4042,17,17,350,404,4.27,4.64,0,0,512,384,2,0,0,0,0,-1,
187,TESTE 27,4059,17,17,351,429,4.22,4.7,0,0,512,384,3,0,0,0,0,-1,
188,TESTE 27,4076,17,17,356,416,4.19,4.68,0,0,512,384,2,0,0,0,0,-1,
189,TESTE 27,4092,17,17,447,372,4.28,4.72,0,0,512,384,2,0,0,0,0,-1,
190,TESTE 27,4109,17,17,511,374,4.38,4.73,0,0,512,384,2.5,0,0,0,0,-1,
191,TESTE 27,4125,17,17,510,388,4.48,4.84,0,0,512,384,2.5,0,0,0,0,-1,
192,TESTE 27,4142,17,17,508,366,4.35,4.7,0,0,512,384,2.5,0,0,0,0,-1,
193,TESTE 27,4159,17,17,511,377,4.38,4.89,0,0,512,384,2.5,0,0,0,0,-1,
194,TESTE 27,4175,17,17,511,366,4.51,4.81,0,0,512,384,2.5,0,0,0,0,-1,
195,TESTE 27,4192,17,17,510,358,4.35,4.81,0,0,512,384,4,0,0,0,0,-1,
196,TESTE 27,4209,17,17,505,380,4.51,4.8,0,0,512,384,2.5,0,0,0,0,-1,
197,TESTE 27,4225,17,17,506,373,4.49,4.84,0,0,512,384,2.5,0,0,0,0,-1,
198,TESTE 27,4242,17,17,508,373,4.48,4.81,0,0,512,384,2.5,0,0,0,0,-1,
199,TESTE 27,4259,17,17,513,363,4.44,4.89,0,0,512,384,4,0,0,0,0,-1,
200,TESTE 27,4275,17,17,502,373,4.52,4.88,0,0,512,384,2.5,0,0,0,0,-1,
201,TESTE 27,4292,17,17,503,370,4.46,4.89,0,0,512,384,2.5,0,0,0,0,-1,
202,TESTE 27,4308,17,17,501,373,4.54,4.84,0,0,512,384,2.5,0,0,0,0,-1,
203,TESTE 27,4791,482,482,500,362,-1.0,0.0,0,0,512,384,4,0,0,0,0,-1,
204,TESTE 27,4808,17,17,522,297,4.81,0.0,0,0,512,384,4,0,0,0,0,-1,
205,TESTE 27,4824,17,17,521,391,4.72,-1.0,0,0,512,384,2.5,0,0,0,0,-1,
206,TESTE 27,4841,17,17,519,401,4.7,5.09,0,0,512,384,2.5,0,0,0,0,-1,
207,TESTE 27,4857,17,17,521,416,4.76,5.17,0,0,512,384,2.5,0,0,0,0,-1,
208,TESTE 27,4874,17,17,525,406,4.75,5.28,0,0,512,384,2.5,0,0,0,0,-1,
209,TESTE 27,4891,17,17,523,410,4.73,5.26,0,0,512,384,2.5,0,0,0,0,-1,
210,TESTE 27,4907,17,17,519,420,4.75,5.31,0,0,512,384,2.5,0,0,0,0,-1,
211,TESTE 27,4924,17,17,520,414,4.78,5.25,0,0,512,384,2.5,0,0,0,0,-1,
212,TESTE 27,4941,17,17,526,407,4.76,0.0,0,0,512,384,2.5,0,0,0,0,-1,
213,TESTE 27,4957,17,17,522,407,4.86,5.26,0,0,512,384,2.5,0,0,0,0,-1,
214,TESTE 27,4974,17,17,525,425,4.88,5.29,0,0,512,384,3.6,0,0,0,0,-1,
215,TESTE 27,4991,17,17,519,426,4.99,5.28,0,0,512,384,3.6,0,0,0,0,-1,
216,TESTE 27,5007,17,17,523,417,4.76,5.2,0,0,512,384,2.5,0,0,0,0,-1,
217,TESTE 27,5024,17,17,505,407,4.89,5.34,0,0,512,384,2.5,0,0,0,0,-1,
218,TESTE 27,5040,17,17,493,358,4.81,5.42,0,0,512,384,4,0,0,0,0,-1,
219,TESTE 27,5057,17,17,502,349,4.81,5.34,0,0,512,384,4,0,0,0,0,-1,
220,TESTE 27,5074,17,17,500,365,4.84,5.21,0,0,512,384,2.5,0,0,0,0,-1,
221,TESTE 27,5090,17,17,501,365,4.75,5.25,0,0,512,384,2.5,0,0,0,0,-1,
222,TESTE 27,5107,17,17,495,376,4.73,5.26,0,0,512,384,2.5,0,0,0,0,-1,
223,TESTE 27,5124,17,17,500,365,4.67,5.17,0,0,512,384,2.5,0,0,0,0,-1,
224,TESTE 27,5140,17,17,504,340,4.57,5.15,0,0,512,384,4,0,0,0,0,-1,
225,TESTE 27,5157,17,17,502,365,4.51,5.09,0,0,512,384,2.5,0,0,0,0,-1,
226,TESTE 27,5174,17,17,503,358,4.4,4.97,0,0,512,384,4,0,0,0,0,-1,
227,TESTE 27,5190,17,17,508,361,4.36,4.92,0,0,512,384,4,0,0,0,0,-1,
228,TESTE 27,5207,17,17,508,355,4.33,4.75,0,0,512,384,4,0,0,0,0,-1,
229,TESTE 27,5223,17,17,506,361,4.3,4.81,0,0,512,384,4,0,0,0,0,-1,
230,TESTE 27,5240,17,17,506,368,4.28,4.68,0,0,512,384,2.5,0,0,0,0,-1,
231,TESTE 27,5257,17,17,503,358,4.3,4.68,0,0,512,384,4,0,0,0,0,-1,
232,TESTE 27,5273,17,17,507,351,4.32,4.59,0,0,512,384,4,0,0,0,0,-1,
233,TESTE 27,5290,17,17,502,349,4.2,4.62,0,0,512,384,4,0,0,0,0,-1,
234,TESTE 27,5307,17,17,501,365,4.28,4.57,0,0,512,384,2.5,0,0,0,0,-1,
235,TESTE 27,5323,17,17,499,369,4.22,4.62,0,0,512,384,2.5,0,0,0,0,-1,
236,TESTE 27,5340,17,17,503,354,4.17,4.6,0,0,512,384,4,0,0,0,0,-1,
237,TESTE 27,5356,17,17,499,366,4.2,4.62,0,0,512,384,2.5,0,0,0,0,-1,
238,TESTE 27,5373,17,17,491,364,4.2,4.64,0,0,512,384,4,0,0,0,0,-1,
239,TESTE 27,5390,17,17,501,360,4.2,4.62,0,0,512,384,4,0,0,0,0,-1,
240,TESTE 27,5406,17,17,506,365,4.27,4.57,0,0,512,384,2.5,0,0,0,0,-1,
241,TESTE 27,5423,17,17,494,376,4.32,4.64,0,0,512,384,2.5,0,0,0,0,-1,
242,TESTE 27,5440,17,17,502,366,4.24,4.65,0,0,512,384,2.5,0,0,0,0,-1,
243,TESTE 27,5456,17,17,504,376,4.4,4.65,0,0,512,384,2.5,0,0,0,0,-1,
244,TESTE 27,5473,17,17,498,387,4.35,4.65,0,0,512,384,2.5,0,0,0,0,-1,
245,TESTE 27,5490,17,17,500,364,4.28,4.68,0,0,512,384,4,0,0,0,0,-1,
246,TESTE 27,5506,17,17,500,370,4.27,4.65,0,0,512,384,2.5,0,0,0,0,-1,
247,TESTE 27,5523,17,17,507,367,4.4,4.73,0,0,512,384,2.5,0,0,0,0,-1,
248,TESTE 27,5539,17,17,497,371,4.4,4.78,0,0,512,384,2.5,0,0,0,0,-1,
249,TESTE 27,5556,17,17,495,361,4.33,4.68,0,0,512,384,4,0,0,0,0,-1,
250,TESTE 27,5573,17,17,497,371,4.41,4.83,0,0,512,384,2.5,0,0,0,0,-1,
251,TESTE 27,5589,17,17,494,383,4.4,4.8,0,0,512,384,2.5,0,0,0,0,-1,
252,TESTE 27,5606,17,17,505,384,4.51,4.91,0,0,512,384,2.5,0,0,0,0,-1,
253,TESTE 27,5623,17,17,493,380,4.43,4.89,0,0,512,384,2.5,0,0,0,0,-1,
254,TESTE 27,5639,17,17,494,377,4.57,4.86,0,0,512,384,2.5,0,0,0,0,-1,
255,TESTE 27,5656,17,17,506,367,4.57,4.83,0,0,512,384,2.5,0,0,0,0,-1,
256,TESTE 27,5673,17,17,503,374,4.46,4.8,0,0,512,384,2.5,0,0,0,0,-1,
257,TESTE 27,5689,17,17,498,378,4.38,4.94,0,0,512,384,2.5,0,0,0,0,-1,
258,TESTE 27,5706,17,17,491,372,4.4,4.91,0,0,512,384,2.5,0,0,0,0,-1,
259,TESTE 27,5722,17,17,494,388,4.52,4.94,0,0,512,384,2.5,0,0,0,0,-1,
260,TESTE 27,5739,17,17,497,367,4.62,4.54,0,0,512,384,2.5,0,0,0,0,-1,
261,TESTE 27,5756,17,17,423,402,-1.0,0.0,0,0,512,384,2,0,0,0,0,-1,
262,TESTE 27,5772,17,17,503,350,-1.0,0.0,0,0,512,384,4,0,0,0,0,-1,
263,TESTE 27,5789,17,17,528,231,4.62,0.0,0,0,512,384,1,0,0,0,0,-1,
264,TESTE 27,5806,17,17,531,397,4.57,-1.0,0,0,512,384,2.5,0,0,0,0,-1,
265,TESTE 27,5822,17,17,526,407,4.64,4.99,0,0,512,384,2.5,0,0,0,0,-1,
266,TESTE 27,5839,17,17,518,398,4.65,5.01,0,0,512,384,2.5,0,0,0,0,-1,
267,TESTE 27,5856,17,17,531,408,4.76,5.09,0,0,512,384,2.5,0,0,0,0,-1,
268,TESTE 27,5872,17,17,520,419,4.72,5.05,0,0,512,384,2.5,0,0,0,0,-1,
269,TESTE 27,5889,17,17,523,408,4.64,5.02,0,0,512,384,2.5,0,0,0,0,-1,
270,TESTE 27,5905,17,17,518,413,4.76,5.12,0,0,512,384,2.5,0,0,0,0,-1,
271,TESTE 27,5922,17,17,517,411,4.7,5.09,0,0,512,384,2.5,0,0,0,0,-1,
272,TESTE 27,5939,17,17,524,403,4.68,5.09,0,0,512,384,2.5,0,0,0,0,-1,
273,TESTE 27,5955,17,17,521,400,4.8,5.13,0,0,512,384,2.5,0,0,0,0,-1,
274,TESTE 27,5972,17,17,526,410,4.83,5.15,0,0,512,384,2.5,0,0,0,0,-1,
